master_item_id,itemname,material,radius,quantity,latitude,longitude,location,timestamp,Year,Month,Day,Datetime
12.0,Plastic or Foam Fragments,PLASTIC,1.0,18.0,27.470310788098,-80.290784239769,,20210701175736,2021,07,01,2021-07-01
12.0,Plastic or Foam Fragments,PLASTIC,1.0,33.0,27.497213407439,-80.30074596405,,20210701175311,2021,07,01,2021-07-01
12.0,Plastic or Foam Fragments,PLASTIC,1.0,87.0,-34.090769214457,18.802462220192,,20210701101634,2021,07,01,2021-07-01
12.0,Plastic or Foam Fragments,PLASTIC,1.0,45.0,33.758311937507,-118.11859703012,,20210627224948,2021,06,27,2021-06-27
12.0,Plastic or Foam Fragments,PLASTIC,1.0,33.0,33.708744955211,-118.25570297136,,20210626215915,2021,06,26,2021-06-26
12.0,Plastic or Foam Fragments,PLASTIC,1.0,96.0,33.728307494759,-118.272920608,,20210626215038,2021,06,26,2021-06-26
12.0,Plastic or Foam Fragments,PLASTIC,1.0,26.0,33.734911419528,-118.26496123918,,20210712175532,2021,07,12,2021-07-12
8.0,Plastic Food Wrappers,PLASTIC,3.0,1.0,21.6944271,87.7686429,India,20210724025506,2021,07,24,2021-07-24
8.0,Plastic Food Wrappers,PLASTIC,3.0,1.0,21.6945295,87.7688078,India,20210724025506,2021,07,24,2021-07-24
8.0,Plastic Food Wrappers,PLASTIC,3.0,1.0,21.6945258,87.7688046,India,20210724025506,2021,07,24,2021-07-24
6.0,Cigarettes/Cigars,PLASTIC,4.0,1.0,42.613633855376,-82.987025753803,,20210329002834,2021,03,29,2021-03-29
6.0,Cigarettes/Cigars,PLASTIC,4.0,1.0,42.613632798115,-82.987025434009,,20210329002834,2021,03,29,2021-03-29
6.0,Cigarettes/Cigars,PLASTIC,4.0,1.0,42.613349293813,-82.985928257469,,20210329002834,2021,03,29,2021-03-29
7.0,Foam or Plastic Cups or Plates,PLASTIC,1.0,50.0,33.707045618861,-118.26222610369,,20211214054427,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,1.0,10.4063565,106.9667817,Vietnam,20211214043022,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,1.0,10.4090837,106.9654606,Vietnam,20211214042802,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,16.0,1.0,10.4102957,106.9649226,Vietnam,20211214042529,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,19.0,1.0,10.4074573,106.959846,Vietnam,20211214042245,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,26.0,1.0,10.4103755,106.9644714,Vietnam,20211214041258,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,21.0,1.0,10.4135671,106.9695738,Vietnam,20211214040245,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,16.0,1.0,10.4166422,106.9721948,Vietnam,20211214034954,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,1.0,10.4063565,106.9667817,Vietnam,20211214043022,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,1.0,10.4090837,106.9654606,Vietnam,20211214042802,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,16.0,1.0,10.4102957,106.9649226,Vietnam,20211214042529,2021,12,14,2021-12-14
6.0,Cigarettes/Cigars,PLASTIC,4.0,1.0,42.61370673112,-82.987338846727,,20210329002834,2021,03,29,2021-03-29
7.0,Foam or Plastic Cups or Plates,PLASTIC,19.0,1.0,10.4074573,106.959846,Vietnam,20211214042245,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,21.0,1.0,10.4135671,106.9695738,Vietnam,20211214040245,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,16.0,1.0,10.4166422,106.9721948,Vietnam,20211214034954,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,149.0,1.0,10.3978669,106.9447066,Vietnam,20211214024716,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,22.0,1.0,10.3973517,106.9448807,Vietnam,20211214024650,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,20.0,1.0,10.397435,106.9448543,Vietnam,20211214024640,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,1.0,10.3975626,106.9447975,Vietnam,20211214024632,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,20.0,1.0,10.3977459,106.9447353,Vietnam,20211214024622,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,10.0,1.0,10.3981389,106.9446055,Vietnam,20211214024344,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,7.0,1.0,10.3995648,106.9443249,Vietnam,20211214023755,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,4.0,1.0,10.3996514,106.9443117,Vietnam,20211214023744,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,4.0,1.0,10.3996514,106.9443117,Vietnam,20211214023744,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,26.0,2.0,10.4003085,106.9442759,Vietnam,20211214023709,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,72.0,1.0,10.390983,106.9101311,Vietnam,20211214022307,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,11.0,1.0,10.3896646,106.9090714,Vietnam,20211214021811,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,26.0,1.0,10.4103755,106.9644714,Vietnam,20211214041258,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,8.0,1.0,10.386791,106.9076183,Vietnam,20211214020838,2021,12,14,2021-12-14
6.0,Cigarettes/Cigars,PLASTIC,4.0,1.0,42.613706278216,-82.987339341944,,20210329002834,2021,03,29,2021-03-29
6.0,Cigarettes/Cigars,PLASTIC,4.0,1.0,42.613706445794,-82.987340405344,,20210329002834,2021,03,29,2021-03-29
6.0,Cigarettes/Cigars,PLASTIC,1.0,51.0,27.460853097287,-80.313770771027,,20210707185808,2021,07,07,2021-07-07
6.0,Cigarettes/Cigars,PLASTIC,1.0,20.0,33.73334584301,-118.26462936297,,20210703011744,2021,07,03,2021-07-03
6.0,Cigarettes/Cigars,PLASTIC,1.0,8.0,27.497213407439,-80.30074596405,,20210701175311,2021,07,01,2021-07-01
6.0,Cigarettes/Cigars,PLASTIC,1.0,10.0,-34.090769214457,18.802462220192,,20210701101634,2021,07,01,2021-07-01
6.0,Cigarettes/Cigars,PLASTIC,1.0,15.0,33.758311937507,-118.11859703012,,20210627224948,2021,06,27,2021-06-27
6.0,Cigarettes/Cigars,PLASTIC,1.0,12.0,27.498165086799,-80.301308222115,,20210623193246,2021,06,23,2021-06-23
6.0,Cigarettes/Cigars,PLASTIC,1.0,4.0,27.417147749179,-80.318907871842,,20210617174505,2021,06,17,2021-06-17
6.0,Cigarettes/Cigars,PLASTIC,1.0,23.0,33.708630714818,-118.25896453753,,20210614023511,2021,06,14,2021-06-14
6.0,Cigarettes/Cigars,PLASTIC,1.0,5.0,27.561779557384,-80.328514873981,,20210608184117,2021,06,08,2021-06-08
6.0,Cigarettes/Cigars,PLASTIC,1.0,3.0,27.539021541848,-80.315591990948,,20210608182746,2021,06,08,2021-06-08
6.0,Cigarettes/Cigars,PLASTIC,1.0,3.0,33.730073032695,-118.27071475956,,20210606023355,2021,06,06,2021-06-06
6.0,Cigarettes/Cigars,PLASTIC,1.0,1.0,33.729779175367,-118.27086067147,,20210529190954,2021,05,29,2021-05-29
6.0,Cigarettes/Cigars,PLASTIC,1.0,1.0,33.729562647869,-118.27029418841,,20210516170248,2021,05,16,2021-05-16
6.0,Cigarettes/Cigars,PLASTIC,1.0,2.0,33.710261002721,-118.26329040108,,20210508021450,2021,05,08,2021-05-08
6.0,Cigarettes/Cigars,PLASTIC,4.0,1.0,42.613706278216,-82.987339341944,,20210329002834,2021,03,29,2021-03-29
6.0,Cigarettes/Cigars,PLASTIC,1.0,5.0,33.709573188612,-118.25312805071,,20210410225355,2021,04,10,2021-04-10
6.0,Cigarettes/Cigars,PLASTIC,1.0,1.0,53.494581793167,-48.69140625,,20210403063811,2021,04,03,2021-04-03
6.0,Cigarettes/Cigars,PLASTIC,1.0,16.0,55.739481698693,18.80859375,,20210331000037,2021,03,31,2021-03-31
6.0,Cigarettes/Cigars,PLASTIC,1.0,17.0,13.116125581496,123.74322366708,,20210330042246,2021,03,30,2021-03-30
6.0,Cigarettes/Cigars,PLASTIC,1.0,1.0,13.116125581496,123.74322366708,,20210330042246,2021,03,30,2021-03-30
6.0,Cigarettes/Cigars,PLASTIC,1.0,3.0,33.760459806538,-118.20125198312,,20210329034021,2021,03,29,2021-03-29
6.0,Cigarettes/Cigars,PLASTIC,4.0,1.0,42.613149554532,-82.985283197445,,20210329002834,2021,03,29,2021-03-29
6.0,Cigarettes/Cigars,PLASTIC,4.0,1.0,42.613151575085,-82.985289403361,,20210329002834,2021,03,29,2021-03-29
6.0,Cigarettes/Cigars,PLASTIC,4.0,1.0,42.613339917466,-82.985949880024,,20210329002834,2021,03,29,2021-03-29
6.0,Cigarettes/Cigars,PLASTIC,4.0,1.0,42.613506920552,-82.986658074575,,20210329002834,2021,03,29,2021-03-29
6.0,Cigarettes/Cigars,PLASTIC,4.0,1.0,42.613506920552,-82.986658074575,,20210329002834,2021,03,29,2021-03-29
6.0,Cigarettes/Cigars,PLASTIC,4.0,1.0,42.613509667191,-82.986661312291,,20210329002834,2021,03,29,2021-03-29
6.0,Cigarettes/Cigars,PLASTIC,4.0,1.0,42.613509667191,-82.986661312291,,20210329002834,2021,03,29,2021-03-29
6.0,Cigarettes/Cigars,PLASTIC,4.0,1.0,42.613839517656,-82.987955597481,,20210329002834,2021,03,29,2021-03-29
6.0,Cigarettes/Cigars,PLASTIC,4.0,1.0,42.613801919681,-82.987752551892,,20210329002834,2021,03,29,2021-03-29
6.0,Cigarettes/Cigars,PLASTIC,1.0,2.0,40.728514759861,-73.053410054345,,20210409200700,2021,04,09,2021-04-09
6.0,Cigarettes/Cigars,PLASTIC,1.0,7.0,27.49759408017,-80.300960540771,,20210708193032,2021,07,08,2021-07-08
7.0,Foam or Plastic Cups or Plates,PLASTIC,9.0,1.0,10.3860934,106.9078507,Vietnam,20211214020355,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,7.0,1.0,10.3857024,106.907951,Vietnam,20211214020038,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,34.0,2.0,10.4019399,106.9416196,Vietnam,20211207081132,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,8.0,1.0,10.4018873,106.9417231,Vietnam,20211207081047,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,9.0,1.0,10.4018766,106.9418298,Vietnam,20211207080930,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,23.0,1.0,10.4021941,106.9439951,Vietnam,20211207080750,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,7.0,1.0,10.4020494,106.9470573,Vietnam,20211207080451,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,17.0,1.0,10.4020511,106.9489143,Vietnam,20211207080332,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,5.0,1.0,10.4032836,106.9579676,Vietnam,20211207075713,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,20.0,1.0,10.4045931,106.9604411,Vietnam,20211207075509,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,9.0,1.0,10.4047569,106.9607783,Vietnam,20211207075459,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,65.0,1.0,10.4068551,106.9652295,Vietnam,20211207075112,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,17.0,1.0,10.4074474,106.9659099,Vietnam,20211207075018,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,5.0,1.0,10.4079295,106.9668375,Vietnam,20211207074946,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,11.0,1.0,10.4107802,106.9722142,Vietnam,20211207074209,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,11.0,1.0,10.4107802,106.9722142,Vietnam,20211207074120,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,12.0,1.0,10.4018799,106.9411271,Vietnam,20211207081148,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,11.0,1.0,10.4107802,106.9722142,Vietnam,20211207074103,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,32.0,1.0,10.4120004,106.9729416,Vietnam,20211207073650,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,6.0,10.3926132,106.9111684,Vietnam,20211207033531,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,2.0,10.3926132,106.9111684,Vietnam,20211207033531,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,4.0,4.0,10.3924631,106.911162,Vietnam,20211207033452,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,4.0,7.0,10.3909971,106.9115042,Vietnam,20211207033332,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,7.0,10.3890149,106.9125434,Vietnam,20211207033150,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,4.0,5.0,10.3879547,106.9127526,Vietnam,20211207033055,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,4.0,1.0,10.3826094,106.9041464,Vietnam,20211207032436,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,4.0,1.0,10.381403,106.9031122,Vietnam,20211207032327,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,6.0,10.380919,106.9027632,Vietnam,20211207032222,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,4.0,3.0,10.3791945,106.9000106,Vietnam,20211207031733,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,4.0,10.3797457,106.8975907,Vietnam,20211207031448,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,4.0,1.0,10.3799013,106.8969122,Vietnam,20211207031359,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,1.0,10.3799904,106.8964737,Vietnam,20211207031338,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,14.0,1.0,10.4108371,106.9722704,Vietnam,20211207074035,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,13.0,2.0,10.3860319,106.9078932,Vietnam,20211214020302,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,1.0,10.4015232,106.9398269,Vietnam,20211207081212,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,12.0,1.0,10.4012579,106.9385624,Vietnam,20211207081440,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,25.0,1.0,10.3856874,106.9079494,Vietnam,20211214020019,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,7.0,1.0,10.3855054,106.9079278,Vietnam,20211214015646,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,41.0,1.0,10.3852151,106.9079554,Vietnam,20211214015630,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,9.0,1.0,10.3854275,106.9079376,Vietnam,20211214015525,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,7.0,1.0,10.3854121,106.9079381,Vietnam,20211214015520,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,8.0,1.0,10.3853425,106.9079461,Vietnam,20211214015433,2021,12,14,2021-12-14
7.0,Foam or Plastic Cups or Plates,PLASTIC,1.0,3.0,33.731347192483,-118.27389907732,,20211207234923,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,1.0,25.0,33.711936475636,-118.25779723702,,20211207234037,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,1.0,9.0,33.71222206425,-118.26672362862,,20211207225858,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,2.0,10.3956529,106.9207696,Vietnam,20211207082816,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,1.0,10.3957308,106.921551,Vietnam,20211207082734,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,2.0,10.3959004,106.9229571,Vietnam,20211207082707,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,2.0,10.3959652,106.9234135,Vietnam,20211207082655,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,2.0,10.3960422,106.9240569,Vietnam,20211207082639,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,17.0,2.0,10.4014554,106.9394105,Vietnam,20211207081242,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,2.0,10.3961105,106.9245769,Vietnam,20211207082621,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,2.0,10.3963801,106.9265449,Vietnam,20211207082534,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,1.0,10.3964624,106.9272754,Vietnam,20211207082512,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,2.0,10.3965129,106.9276054,Vietnam,20211207082457,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,2.0,10.3965311,106.9277793,Vietnam,20211207082447,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,2.0,10.3966699,106.9287782,Vietnam,20211207082418,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,3.0,10.3967149,106.9292007,Vietnam,20211207082357,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,14.0,2.0,10.3968704,106.9301673,Vietnam,20211207082324,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,16.0,1.0,10.3990047,106.9342408,Vietnam,20211207082101,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,20.0,2.0,10.3994969,106.9349327,Vietnam,20211207082016,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,4.0,2.0,10.4004776,106.9361089,Vietnam,20211207081809,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,12.0,1.0,10.4012579,106.9385624,Vietnam,20211207081542,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,12.0,1.0,10.4012579,106.9385624,Vietnam,20211207081531,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,12.0,2.0,10.4012579,106.9385624,Vietnam,20211207081507,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,12.0,2.0,10.4012579,106.9385624,Vietnam,20211207081501,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,3.0,10.3963579,106.9264093,Vietnam,20211207082540,2021,12,07,2021-12-07
7.0,Foam or Plastic Cups or Plates,PLASTIC,3.0,2.0,10.3800587,106.8961899,Vietnam,20211207031321,2021,12,07,2021-12-07
6.0,Cigarettes/Cigars,PLASTIC,1.0,1.0,29.663572942262,-81.217167855066,,20210721135006,2021,07,21,2021-07-21
6.0,Cigarettes/Cigars,PLASTIC,1.0,42.0,29.663725515086,-81.216975092248,,20210728153742,2021,07,28,2021-07-28
6.0,Cigarettes/Cigars,PLASTIC,1.0,10.0,33.70655294647,-118.26315307408,,20211103212515,2021,11,03,2021-11-03
6.0,Cigarettes/Cigars,PLASTIC,1.0,6.0,33.727190334766,-118.27310943394,,20211103204437,2021,11,03,2021-11-03
6.0,Cigarettes/Cigars,PLASTIC,1.0,1.0,33.73235366312,-118.26451492379,,20211103201329,2021,11,03,2021-11-03
6.0,Cigarettes/Cigars,PLASTIC,1.0,1.0,33.731221090376,-118.27425384661,,20211103200613,2021,11,03,2021-11-03
6.0,Cigarettes/Cigars,PLASTIC,1.0,2.0,33.707676329094,-118.26393699681,,20211103195715,2021,11,03,2021-11-03
6.0,Cigarettes/Cigars,PLASTIC,1.0,1.0,33.728591840572,-118.27166747942,,20211028042423,2021,10,28,2021-10-28
6.0,Cigarettes/Cigars,PLASTIC,1.0,3.0,33.715284937624,-118.26256942644,,20211008155124,2021,10,08,2021-10-08
6.0,Cigarettes/Cigars,PLASTIC,1.0,5.0,33.736327075503,-118.27516937046,,20210919014600,2021,09,19,2021-09-19
6.0,Cigarettes/Cigars,PLASTIC,1.0,4.0,33.73461638942,-118.27647399798,,20210919013618,2021,09,19,2021-09-19
6.0,Cigarettes/Cigars,PLASTIC,1.0,8.0,33.726457450165,-118.27139282017,,20210918233613,2021,09,18,2021-09-18
6.0,Cigarettes/Cigars,PLASTIC,1.0,1.0,33.147405982634,-79.227561950684,,20210914165110,2021,09,14,2021-09-14
6.0,Cigarettes/Cigars,PLASTIC,1.0,2.0,33.72993383753,-118.27132415667,,20210901054055,2021,09,01,2021-09-01
6.0,Cigarettes/Cigars,PLASTIC,1.0,4.0,33.731275811324,-118.27389907732,,20210901053028,2021,09,01,2021-09-01
6.0,Cigarettes/Cigars,PLASTIC,1.0,3.0,33.722195647241,-118.24300002947,,20210901052002,2021,09,01,2021-09-01
6.0,Cigarettes/Cigars,PLASTIC,1.0,1.0,33.706104305985,-118.26176261849,,20211115195351,2021,11,15,2021-11-15
6.0,Cigarettes/Cigars,PLASTIC,1.0,1.0,33.707745350435,-118.25896453753,,20210901044559,2021,09,01,2021-09-01
6.0,Cigarettes/Cigars,PLASTIC,1.0,1.0,33.708230873336,-118.25776290789,,20210828215932,2021,08,28,2021-08-28
6.0,Cigarettes/Cigars,PLASTIC,1.0,12.0,33.707612068773,-118.25982284441,,20210821231608,2021,08,21,2021-08-21
6.0,Cigarettes/Cigars,PLASTIC,1.0,3.0,33.74840558858,-118.27664565935,,20210811044023,2021,08,11,2021-08-11
6.0,Cigarettes/Cigars,PLASTIC,1.0,2.0,33.706700510972,-118.26050948992,,20210803025724,2021,08,03,2021-08-03
6.0,Cigarettes/Cigars,PLASTIC,1.0,4.0,27.467155141518,-80.292752981186,,20210802171031,2021,08,02,2021-08-02
6.0,Cigarettes/Cigars,PLASTIC,1.0,1.0,33.764173853077,-118.20540618792,,20210719225451,2021,07,19,2021-07-19
6.0,Cigarettes/Cigars,PLASTIC,1.0,7.0,33.729136732147,-118.27104377677,,20210712181509,2021,07,12,2021-07-12
6.0,Cigarettes/Cigars,PLASTIC,1.0,4.0,33.729822004163,-118.27062606462,,20210712180443,2021,07,12,2021-07-12
6.0,Cigarettes/Cigars,PLASTIC,1.0,2.0,33.714570989775,-118.25364303484,,20210710200043,2021,07,10,2021-07-10
6.0,Cigarettes/Cigars,PLASTIC,1.0,3.0,27.460853097287,-80.313770771027,,20210707185808,2021,07,07,2021-07-07
6.0,Cigarettes/Cigars,PLASTIC,1.0,2.0,33.73334584301,-118.26462936297,,20210703011744,2021,07,03,2021-07-03
6.0,Cigarettes/Cigars,PLASTIC,1.0,1.0,27.497213407439,-80.30074596405,,20210701175311,2021,07,01,2021-07-01
6.0,Cigarettes/Cigars,PLASTIC,1.0,4.0,33.758311937507,-118.11859703012,,20210627224948,2021,06,27,2021-06-27
6.0,Cigarettes/Cigars,PLASTIC,1.0,4.0,33.728307494759,-118.272920608,,20210626215038,2021,06,26,2021-06-26
6.0,Cigarettes/Cigars,PLASTIC,1.0,2.0,33.714399641844,-118.27595901384,,20210901042232,2021,09,01,2021-09-01
6.0,Cigarettes/Cigars,PLASTIC,1.0,1.0,27.498165086799,-80.301308222115,,20210623193246,2021,06,23,2021-06-23
6.0,Cigarettes/Cigars,PLASTIC,1.0,4.0,33.732062193462,-118.27128982492,,20211115201130,2021,11,15,2021-11-15
6.0,Cigarettes/Cigars,PLASTIC,3.0,1.0,10.3944818,106.9129169,Vietnam,20211207021109,2021,12,07,2021-12-07
6.0,Cigarettes/Cigars,PLASTIC,17.0,1.0,10.3987418,106.9337667,Vietnam,20211207082150,2021,12,07,2021-12-07
6.0,Cigarettes/Cigars,PLASTIC,3.0,2.0,10.4000756,106.9356151,Vietnam,20211207081942,2021,12,07,2021-12-07
6.0,Cigarettes/Cigars,PLASTIC,8.0,2.0,10.4004777,106.9361161,Vietnam,20211207081836,2021,12,07,2021-12-07
6.0,Cigarettes/Cigars,PLASTIC,3.0,1.0,10.4018489,106.9426273,Vietnam,20211207080850,2021,12,07,2021-12-07
6.0,Cigarettes/Cigars,PLASTIC,27.0,1.0,10.4019249,106.943052,Vietnam,20211207080843,2021,12,07,2021-12-07
6.0,Cigarettes/Cigars,PLASTIC,7.0,1.0,10.4020087,106.9441632,Vietnam,20211207080735,2021,12,07,2021-12-07
6.0,Cigarettes/Cigars,PLASTIC,3.0,1.0,10.4023303,106.9527578,Vietnam,20211207080153,2021,12,07,2021-12-07
6.0,Cigarettes/Cigars,PLASTIC,3.0,2.0,10.4024508,106.9535928,Vietnam,20211207080133,2021,12,07,2021-12-07
6.0,Cigarettes/Cigars,PLASTIC,12.0,1.0,10.4027029,106.9552948,Vietnam,20211207080045,2021,12,07,2021-12-07
6.0,Cigarettes/Cigars,PLASTIC,11.0,3.0,10.4056166,106.9624139,Vietnam,20211207075255,2021,12,07,2021-12-07
6.0,Cigarettes/Cigars,PLASTIC,4.0,3.0,10.4066089,106.9643108,Vietnam,20211207075129,2021,12,07,2021-12-07
6.0,Cigarettes/Cigars,PLASTIC,15.0,7.0,10.4109389,106.9723158,Vietnam,20211207073921,2021,12,07,2021-12-07
6.0,Cigarettes/Cigars,PLASTIC,3.0,1.0,10.4124609,106.9732609,Vietnam,20211207073448,2021,12,07,2021-12-07
6.0,Cigarettes/Cigars,PLASTIC,8.0,1.0,10.413293,106.9733419,Vietnam,20211207072211,2021,12,07,2021-12-07
6.0,Cigarettes/Cigars,PLASTIC,1.0,1.0,33.707919091083,-118.25879287615,,20211129053657,2021,11,29,2021-11-29
6.0,Cigarettes/Cigars,PLASTIC,16.0,6.0,10.4133226,106.9733686,Vietnam,20211207072154,2021,12,07,2021-12-07
6.0,Cigarettes/Cigars,PLASTIC,4.0,4.0,10.3909972,106.9115042,Vietnam,20211207033348,2021,12,07,2021-12-07
6.0,Cigarettes/Cigars,PLASTIC,3.0,13.0,10.3858429,106.9117341,Vietnam,20211207032834,2021,12,07,2021-12-07
6.0,Cigarettes/Cigars,PLASTIC,3.0,3.0,10.3849123,106.9089723,Vietnam,20211207032653,2021,12,07,2021-12-07
